,drugbank_id,category,uniprot_id,organism
4242,DB00622,target,P54289,Humans
4243,DB00622,target,Q01668,Humans
4244,DB00622,target,P54750,Humans
4245,DB00622,target,Q01064,Humans
4246,DB00622,target,P35348,Humans
4247,DB00622,target,P35368,Humans
4248,DB00622,target,P25100,Humans
4249,DB00622,target,P11229,Humans
4250,DB00622,target,P08172,Humans
4251,DB00622,target,P20309,Humans
4252,DB00622,target,P08173,Humans
4253,DB00622,target,P08912,Humans
4254,DB00622,target,P0DP23,Humans
4255,DB00622,enzyme,P08684,Humans
4256,DB00622,enzyme,P10635,Humans
4257,DB00622,enzyme,P33261,Humans
4258,DB00622,enzyme,P10632,Humans
4259,DB00622,enzyme,P20813,Humans
4260,DB00622,enzyme,P05181,Humans
4261,DB00622,enzyme,P20815,Humans
4262,DB00622,enzyme,P11712,Humans
4263,DB00622,transporter,P08183,Humans
4264,DB00622,transporter,Q9Y6L6,Humans
4265,DB00622,transporter,O95342,Humans
4266,DB00623,target,P14416,Humans
4267,DB00623,target,P21728,Humans
4268,DB00623,target,P0DP23,Humans
4269,DB00623,target,P10275,Humans
4270,DB00623,target,P28223,Humans
4271,DB00623,target,P28335,Humans
4272,DB00623,enzyme,P10635,Humans
4273,DB00623,enzyme,P05181,Humans
4274,DB00623,transporter,P08183,Humans
4275,DB00624,target,P10275,Humans
4276,DB00624,target,P03372,Humans
4277,DB00624,target,P08235,Humans
4278,DB00624,enzyme,P08684,Humans
4279,DB00624,enzyme,P20815,Humans
4280,DB00624,enzyme,P24462,Humans
4281,DB00624,enzyme,Q9HB55,Humans
4282,DB00624,enzyme,P11511,Humans
4283,DB00624,enzyme,P21397,Humans
4284,DB00624,enzyme,P05108,Humans
4285,DB00624,enzyme,P04798,Humans
4286,DB00624,enzyme,Q16678,Humans
4287,DB00624,enzyme,Q16696,Humans
4288,DB00624,enzyme,P20813,Humans
4289,DB00624,enzyme,P33261,Humans
4290,DB00624,enzyme,P11712,Humans
4291,DB00624,enzyme,P10632,Humans
4292,DB00624,carrier,P02768,Humans
4293,DB00624,carrier,P04278,Humans
4294,DB00624,transporter,Q8TCC7,Humans
4295,DB00624,transporter,Q9Y694,Humans
4296,DB00624,transporter,Q14973,Humans
4297,DB00624,transporter,Q9UNQ0,Humans
4298,DB00624,transporter,Q9NPD5,Humans
4299,DB00625,target,Q72547,Human immunodeficiency virus 1
4300,DB00625,enzyme,P33261,Humans
4301,DB00625,enzyme,P11712,Humans
4302,DB00625,enzyme,P20813,Humans
4303,DB00625,enzyme,P08684,Humans
4304,DB00625,enzyme,P20815,Humans
4305,DB00625,enzyme,P24462,Humans
4306,DB00625,enzyme,P05177,Humans
4307,DB00625,enzyme,P10635,Humans
4308,DB00625,enzyme,P10632,Humans
4309,DB00625,enzyme,P22309,Humans
4310,DB00625,carrier,P02768,Humans
4311,DB00625,transporter,O95342,Humans
4312,DB00625,transporter,O15245,Humans
4313,DB00626,target,P14735,Humans
4314,DB00626,target,P01023,Humans
4315,DB00626,transporter,P42332,Bacillus licheniformis
4316,DB00626,transporter,P42333,Bacillus licheniformis
4317,DB00626,transporter,P42334,Bacillus licheniformis
4318,DB00627,target,P49019,Humans
4319,DB00627,target,Q8TDS4,Humans
4320,DB00627,target,Q15274,Humans
4321,DB00627,target,P40261,Humans
4322,DB00627,enzyme,P10635,Humans
4323,DB00627,enzyme,P08684,Humans
4324,DB00627,enzyme,P05181,Humans
4325,DB00627,carrier,P05543,Humans
4326,DB00627,transporter,O76082,Humans
4327,DB00627,transporter,O94956,Humans
4328,DB00627,transporter,P53985,Humans
4329,DB00627,transporter,Q8N695,Humans
4330,DB00627,transporter,O15427,Humans
4331,DB00628,enzyme,P08684,Humans
4332,DB00629,target,P08913,Humans
4333,DB00629,target,P18089,Humans
4334,DB00629,enzyme,P05177,Humans
4335,DB00630,target,P14324,Humans
4336,DB00630,target,P29074,Humans
4337,DB00630,target,Q13332,Humans
4338,DB00630,target,P23469,Humans
4339,DB00630,target,P38606,Humans
4340,DB00631,target,P09884,Humans
4341,DB00631,target,P23921,Humans
4342,DB00631,enzyme,P27707,Humans
4343,DB00631,transporter,Q9UNQ0,Humans
4344,DB00632,target,P03200,HHV-4
4345,DB00632,target,P68344,HHV-4
4346,DB00633,target,P08913,Humans
4347,DB00633,enzyme,P05181,Humans
4348,DB00633,enzyme,P05177,Humans
4349,DB00633,enzyme,P04798,Humans
4350,DB00633,enzyme,P10635,Humans
4351,DB00634,target,P0AC13,Escherichia coli (strain K12)
4352,DB00634,target,P0C002,Escherichia coli
4353,DB00634,target,P53848,Baker's yeast
4354,DB00635,target,P04150,Humans
4355,DB00635,enzyme,P08684,Humans
4356,DB00635,enzyme,P33261,Humans
4357,DB00635,enzyme,P20815,Humans
4358,DB00635,enzyme,P11509,Humans
4359,DB00635,enzyme,Q16678,Humans
4360,DB00635,enzyme,P20813,Humans
4361,DB00635,enzyme,P10632,Humans
4362,DB00635,enzyme,P11712,Humans
4363,DB00635,enzyme,P28845,Humans
4364,DB00635,carrier,P02768,Humans
4365,DB00635,carrier,P08185,Humans
4366,DB00635,transporter,P08183,Humans
4367,DB00635,transporter,P46721,Humans
4368,DB00636,target,Q07869,Humans
4369,DB00636,enzyme,P05181,Humans
4370,DB00636,enzyme,P09210,Humans
4371,DB00636,enzyme,P08684,Humans
4372,DB00636,enzyme,P04798,Humans
4373,DB00636,enzyme,Q02928,Humans
4374,DB00636,carrier,P05543,Humans
4375,DB00637,target,P35367,Humans
4376,DB00637,target,Q12809,Humans
4377,DB00637,target,O95259,Humans
4378,DB00637,target,P10636,Humans
4379,DB00637,enzyme,P08684,Humans
4380,DB00637,enzyme,P20815,Humans
4381,DB00637,enzyme,P24462,Humans
4382,DB00637,enzyme,P10635,Humans
4383,DB00637,enzyme,P51589,Humans
4384,DB00637,transporter,P08183,Humans
4385,DB00637,transporter,O95342,Humans
4386,DB00638,target,Q9F0I5,Paenibacillus macerans
4387,DB00640,target,P29274,Humans
4388,DB00640,target,P29275,Humans
4389,DB00640,target,P0DMS8,Humans
4390,DB00640,target,P30542,Humans
4391,DB00640,enzyme,P00813,Humans
4392,DB00640,enzyme,P55263,Humans
4393,DB00640,transporter,Q9HAS3,Humans
4394,DB00641,target,P04035,Humans
4395,DB00641,target,P20701,Humans
4396,DB00641,target,Q92769,Humans
4397,DB00641,enzyme,P08684,Humans
4398,DB00641,enzyme,P20815,Humans
4399,DB00641,enzyme,P10632,Humans
4400,DB00641,enzyme,P11712,Humans
4401,DB00641,enzyme,P10635,Humans
4402,DB00641,enzyme,P20813,Humans
4403,DB00641,enzyme,P22309,Humans
4404,DB00641,enzyme,P35503,Humans
4405,DB00641,enzyme,P16662,Humans
4406,DB00641,enzyme,P33261,Humans
4407,DB00641,transporter,P08183,Humans
4408,DB00641,transporter,P46721,Humans
4409,DB00641,transporter,Q9Y6L6,Humans
4410,DB00641,transporter,Q92887,Humans
4411,DB00641,transporter,O95342,Humans
4412,DB00641,transporter,O94956,Humans
4413,DB00641,transporter,Q9NPD5,Humans
4414,DB00642,target,P04818,Humans
4415,DB00642,target,P31939,Humans
4416,DB00642,target,P00374,Humans
4417,DB00642,target,P22102,Humans
4418,DB00642,enzyme,P27707,Humans
4419,DB00642,enzyme,Q99808,Humans
4420,DB00642,transporter,Q8TCC7,Humans
4421,DB00643,target,Q71U36,Humans
4422,DB00643,target,P68371,Humans
4423,DB00643,enzyme,P04798,Humans
4424,DB00644,target,P30968,Humans
4425,DB00644,target,Q96P88,Humans
4426,DB00645,target,Q9Y5Y9,Humans
4427,DB00646,transporter,Q9Y6L6,Humans
4428,DB00646,transporter,Q9NPD5,Humans
4429,DB00647,target,P35372,Humans
4430,DB00647,target,P41143,Humans
4431,DB00647,target,P41145,Humans
4432,DB00647,target,P23141,Humans
4433,DB00647,enzyme,P08684,Humans
4434,DB00647,enzyme,P10635,Humans
4435,DB00648,target,P15538,Humans
4436,DB00648,target,P10109,Humans
4437,DB00648,target,P03372,Humans
4438,DB00648,target,P06401,Humans
4439,DB00648,target,P10275,Humans
4440,DB00648,enzyme,P08684,Humans
4441,DB00648,carrier,P04278,Humans
4442,DB00648,carrier,P08185,Humans
4443,DB00648,carrier,P05543,Humans
4444,DB00648,transporter,P08183,Humans
4445,DB00649,target,Q72547,Human immunodeficiency virus 1
4446,DB00649,carrier,P02768,Humans
4447,DB00649,transporter,Q4U2R8,Humans
4448,DB00649,transporter,O00337,Humans
4449,DB00650,transporter,Q8TCC7,Humans
4450,DB00651,target,Q07343,Humans
4451,DB00651,target,P27815,Humans
4452,DB00651,target,Q08493,Humans
4453,DB00651,target,Q08499,Humans
4454,DB00651,target,P30542,Humans
4455,DB00651,target,P29274,Humans
4456,DB00652,target,P35372,Humans
4457,DB00652,target,P41145,Humans
4458,DB00652,target,Q99720,Humans
4459,DB00652,transporter,P08183,Humans
4460,DB00654,target,P43088,Humans
4461,DB00654,transporter,Q92959,Humans
4462,DB00654,transporter,Q4U2R8,Humans
4463,DB00654,transporter,Q8TCC7,Humans
4464,DB00655,target,P03372,Humans
4465,DB00655,target,Q92731,Humans
4466,DB00655,target,P10275,Humans
4467,DB00655,target,P11511,Humans
4468,DB00655,target,P04278,Humans
4469,DB00655,enzyme,P04798,Humans
4470,DB00655,enzyme,P05177,Humans
4471,DB00655,enzyme,P08684,Humans
4472,DB00655,enzyme,Q16678,Humans
4473,DB00655,enzyme,P20813,Humans
4474,DB00655,enzyme,P11712,Humans
4475,DB00655,enzyme,P05181,Humans
4476,DB00655,enzyme,P20815,Humans
4477,DB00655,carrier,P02768,Humans
4478,DB00655,transporter,O94956,Humans
4479,DB00655,transporter,P08183,Humans
4480,DB00655,transporter,P46721,Humans
4481,DB00655,transporter,Q9UNQ0,Humans
4482,DB00655,transporter,Q9Y6L6,Humans
4483,DB00655,transporter,Q8TCC7,Humans
4484,DB00656,target,P28223,Humans
4485,DB00656,target,P28335,Humans
4486,DB00656,target,P31645,Humans
4487,DB00656,target,P08908,Humans
4488,DB00656,target,P35367,Humans
4489,DB00656,target,P35348,Humans
4490,DB00656,target,P08913,Humans
4491,DB00656,target,P08909,Rat
4492,DB00656,enzyme,P08684,Humans
4493,DB00656,enzyme,P20815,Humans
4494,DB00656,enzyme,P24462,Humans
4495,DB00656,enzyme,P10635,Humans
4496,DB00656,transporter,P08183,Humans
4497,DB00657,target,Q15822,Humans
4498,DB00657,target,P36544,Humans
4499,DB00657,target,P43681,Humans
4500,DB00657,target,P17787,Humans
4501,DB00659,target,P41594,Humans
4502,DB00659,transporter,Q7Z2H8,Humans
4503,DB00661,target,Q13936,Humans
4504,DB00661,target,Q00975,Humans
4505,DB00661,target,O00555,Humans
4506,DB00661,target,Q14654,Humans
4507,DB00661,target,O43497,Humans
4508,DB00661,target,O95180,Humans
4509,DB00661,target,Q12809,Humans
4510,DB00661,target,P31645,Humans
4511,DB00661,target,P35348,Humans
4512,DB00661,target,P35368,Humans
4513,DB00661,target,P25100,Humans
4514,DB00661,enzyme,P08684,Humans
4515,DB00661,enzyme,P10632,Humans
4516,DB00661,enzyme,P11712,Humans
4517,DB00661,enzyme,P20815,Humans
4518,DB00661,enzyme,P33260,Humans
4519,DB00661,enzyme,P20813,Humans
4520,DB00661,enzyme,P33261,Humans
4521,DB00661,enzyme,P05177,Humans
4522,DB00661,enzyme,P05181,Humans
4523,DB00661,enzyme,P10635,Humans
4524,DB00661,carrier,P02768,Humans
4525,DB00661,carrier,P02763,Humans
4526,DB00661,transporter,P08183,Humans
4527,DB00661,transporter,O15245,Humans
4528,DB00661,transporter,Q9H015,Humans
4529,DB00661,transporter,O76082,Humans
4530,DB00661,transporter,O15438,Humans
4531,DB00661,transporter,Q9Y6L6,Humans
4532,DB00661,transporter,P46721,Humans
4533,DB00661,transporter,P33527,Humans
4534,DB00661,transporter,O15439,Humans
4535,DB00661,transporter,Q5T3U5,Humans
4536,DB00661,transporter,Q96FL8,Humans
4537,DB00661,transporter,Q86VL8,Humans
4538,DB00663,target,P04150,Humans
4539,DB00663,enzyme,P08684,Humans
4540,DB00663,carrier,P08185,Humans
4541,DB00664,target,Q27738,Plasmodium falciparum
4542,DB00665,target,P10275,Humans
4543,DB00665,enzyme,P16435,Humans
4544,DB00665,enzyme,P33261,Humans
4545,DB00666,target,P30968,Humans
4546,DB00666,target,Q96P88,Humans
4547,DB00668,target,P35348,Humans
4548,DB00668,target,P35368,Humans
4549,DB00668,target,P08588,Humans
4550,DB00668,target,P07550,Humans
4551,DB00668,target,P08913,Humans
4552,DB00668,target,P18089,Humans
4553,DB00668,target,P25100,Humans
4554,DB00668,target,P01375,Humans
4555,DB00668,enzyme,P11712,Humans
4556,DB00668,enzyme,P08684,Humans
4557,DB00668,enzyme,P21964,Humans
4558,DB00668,transporter,O15244,Humans
4559,DB00668,transporter,O15245,Humans
4560,DB00669,target,P28221,Humans
4561,DB00669,target,P28222,Humans
4562,DB00669,target,P30939,Humans
4563,DB00669,target,P08908,Humans
4564,DB00669,enzyme,P21397,Humans
4565,DB00669,transporter,P46721,Humans
4566,DB00669,transporter,P08183,Humans
4567,DB00669,transporter,Q9UNQ0,Humans
4568,DB00669,transporter,Q9Y6L6,Humans
4569,DB00670,target,P11229,Humans
4570,DB00671,target,P44469,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)
4571,DB00671,transporter,O76082,Humans
4572,DB00671,transporter,P46059,Humans
4573,DB00671,transporter,Q16348,Humans
4574,DB00672,target,Q09428,Humans
4575,DB00672,enzyme,P11712,Humans
4576,DB00672,enzyme,P33261,Humans
4577,DB00672,enzyme,P23219,Humans
4578,DB00672,transporter,P46059,Humans
4579,DB00672,transporter,Q16348,Humans
4580,DB00672,transporter,Q4U2R8,Humans
4581,DB00673,target,P25103,Humans
4582,DB00673,enzyme,P08684,Humans
4583,DB00673,enzyme,P33261,Humans
4584,DB00673,enzyme,P11712,Humans
4585,DB00674,target,P22303,Humans
4586,DB00674,target,P36544,Humans
4587,DB00674,target,A9X444,Humans
4588,DB00674,target,P06276,Humans
4589,DB00674,enzyme,P08684,Humans
4590,DB00674,enzyme,P10635,Humans
4591,DB00674,transporter,P08183,Humans
4592,DB00675,target,P03372,Humans
4593,DB00675,target,Q92731,Humans
4594,DB00675,target,Q15125,Humans
4595,DB00675,target,P10275,Humans
4596,DB00675,target,Q12809,Humans
4597,DB00675,target,O75469,Humans
4598,DB00675,target,P62508,Humans
4599,DB00675,target,P04278,Humans
4600,DB00675,target,P45983,Humans
4601,DB00675,enzyme,P10635,Humans
4602,DB00675,enzyme,P08684,Humans
4603,DB00675,enzyme,P20815,Humans
4604,DB00675,enzyme,P24462,Humans
4605,DB00675,enzyme,P11712,Humans
4606,DB00675,enzyme,P33261,Humans
4607,DB00675,enzyme,P20813,Humans
4608,DB00675,enzyme,P04798,Humans
4609,DB00675,enzyme,Q16678,Humans
4610,DB00675,enzyme,Q01740,Humans
4611,DB00675,enzyme,P31513,Humans
4612,DB00675,enzyme,P10632,Humans
4613,DB00675,enzyme,P23141,Humans
4614,DB00675,enzyme,P11511,Humans
4615,DB00675,enzyme,P11509,Humans
4616,DB00675,enzyme,P05181,Humans
4617,DB00675,enzyme,Q9HAW8,Humans
4618,DB00675,enzyme,P50225,Humans
4619,DB00675,enzyme,Q06520,Humans
4620,DB00675,enzyme,P05177,Humans
4621,DB00675,enzyme,P16662,Humans
4622,DB00675,enzyme,O75795,Humans
4623,DB00675,enzyme,P49888,Humans
4624,DB00675,carrier,P02768,Humans
4625,DB00675,carrier,P05543,Humans
4626,DB00675,transporter,P08183,Humans
4627,DB00675,transporter,Q9UNQ0,Humans
4628,DB00675,transporter,Q92887,Humans
4629,DB00675,transporter,O95342,Humans
4630,DB00675,transporter,O95477,Humans
4631,DB00677,target,P22303,Humans
4632,DB00677,target,P06276,Humans
4633,DB00677,target,P02787,Humans
4634,DB00677,enzyme,P06276,Humans
4635,DB00677,carrier,P02768,Humans
4636,DB00678,target,P30556,Humans
4637,DB00678,enzyme,P11712,Humans
4638,DB00678,enzyme,P08684,Humans
4639,DB00678,enzyme,P33261,Humans
4640,DB00678,enzyme,P22309,Humans
4641,DB00678,enzyme,P35503,Humans
4642,DB00678,enzyme,Q9HAW8,Humans
4643,DB00678,enzyme,P16662,Humans
4644,DB00678,enzyme,O75795,Humans
4645,DB00678,enzyme,P10632,Humans
4646,DB00678,carrier,P02768,Humans
4647,DB00678,transporter,P08183,Humans
4648,DB00678,transporter,Q4U2R8,Humans
4649,DB00678,transporter,Q96S37,Humans
4650,DB00678,transporter,Q9NRM0,Humans
4651,DB00678,transporter,O95342,Humans
4652,DB00679,target,P14416,Humans
4653,DB00679,target,P21728,Humans
4654,DB00679,target,P35348,Humans
4655,DB00679,target,P35368,Humans
4656,DB00679,target,P28223,Humans
4657,DB00679,target,Q12809,Humans
4658,DB00679,enzyme,P10635,Humans
4659,DB00679,enzyme,P33261,Humans
4660,DB00679,enzyme,P05181,Humans
4661,DB00680,target,Q14524,Humans
4662,DB00681,enzyme,P08684,Humans
4663,DB00682,target,Q9BQB6,Humans
4664,DB00682,target,O75469,Humans
4665,DB00682,enzyme,P11712,Humans
4666,DB00682,enzyme,P05177,Humans
4667,DB00682,enzyme,P33261,Humans
4668,DB00682,enzyme,P08684,Humans
4669,DB00682,enzyme,P10632,Humans
4670,DB00682,enzyme,P33260,Humans
4671,DB00682,carrier,P02768,Humans
4672,DB00682,carrier,P02763,Humans
4673,DB00683,enzyme,P08684,Humans
4674,DB00683,enzyme,P22310,Humans
4675,DB00683,enzyme,P20815,Humans
4676,DB00683,enzyme,P24462,Humans
4677,DB00684,target,P0A7S3,Escherichia coli (strain K12)
4678,DB00684,enzyme,P9WQG9,Mycobacterium tuberculosis
4679,DB00685,target,P43700,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)
4680,DB00685,target,P43702,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)
4681,DB00685,target,P11388,Humans
4682,DB00685,enzyme,P05177,Humans
4683,DB00686,target,P09038,Humans
4684,DB00686,target,P05230,Humans
4685,DB00686,target,P08620,Humans
4686,DB00687,target,P08235,Humans
4687,DB00687,target,P04150,Humans
4688,DB00687,enzyme,P08684,Humans
4689,DB00687,enzyme,P80365,Humans
4690,DB00687,enzyme,P28845,Humans
4691,DB00687,carrier,P02768,Humans
4692,DB00687,carrier,P08185,Humans
4693,DB00688,target,P20839,Humans
4694,DB00688,target,P12268,Humans
4695,DB00688,target,Q03393,Humans
4696,DB00688,enzyme,P22309,Humans
4697,DB00688,enzyme,Q9HAW7,Humans
4698,DB00688,enzyme,P19224,Humans
4699,DB00688,enzyme,O60656,Humans
4700,DB00688,enzyme,P16662,Humans
4701,DB00688,enzyme,Q9HAW9,Humans
4702,DB00688,enzyme,Q9HAW8,Humans
4703,DB00688,enzyme,P23141,Humans
4704,DB00688,enzyme,P08684,Humans
4705,DB00688,enzyme,P20815,Humans
4706,DB00688,enzyme,P10632,Humans
4707,DB00688,enzyme,Q6IPK9,Humans
4708,DB00688,transporter,Q9Y6L6,Humans
4709,DB00688,transporter,Q9NPD5,Humans
4710,DB00688,transporter,Q9UNQ0,Humans
4711,DB00688,transporter,P08183,Humans
4712,DB00688,transporter,Q92887,Humans
4713,DB00689,target,P02919,Escherichia coli (strain K12)
4714,DB00689,transporter,O76082,Humans
4715,DB00690,enzyme,P08684,Humans
4716,DB00690,enzyme,P05181,Humans
4717,DB00690,enzyme,P11509,Humans
4718,DB00690,transporter,P08183,Humans
4719,DB00690,transporter,O15244,Humans
4720,DB00691,target,P12821,Humans
4721,DB00691,transporter,P46059,Humans
4722,DB00691,transporter,Q16348,Humans
4723,DB00692,target,P08913,Humans
4724,DB00692,target,P35348,Humans
4725,DB00692,target,P35368,Humans
4726,DB00692,target,P25100,Humans
4727,DB00693,target,P06310,Humans
4728,DB00693,transporter,Q4U2R8,Humans
4729,DB00693,transporter,O95342,Humans
4730,DB00693,transporter,P33527,Humans
4731,DB00694,target,P11388,Humans
4732,DB00694,target,Q02880,Humans
4733,DB00694,enzyme,P08684,Humans
4734,DB00694,enzyme,P20815,Humans
4735,DB00694,enzyme,P04798,Humans
4736,DB00694,enzyme,Q16678,Humans
4737,DB00694,enzyme,P47989,Humans
4738,DB00694,enzyme,P16435,Humans
4739,DB00694,transporter,P08183,Humans
4740,DB00694,transporter,P33527,Humans
4741,DB00694,transporter,Q5T3U5,Humans
4742,DB00694,transporter,Q92887,Humans
4743,DB00694,transporter,O95255,Humans
4744,DB00694,transporter,O95342,Humans
4745,DB00694,transporter,Q9UNQ0,Humans
4746,DB00695,target,Q13621,Humans
4747,DB00695,target,P00918,Humans
4748,DB00695,target,Q9HC97,Humans
4749,DB00695,enzyme,P52209,Humans
4750,DB00695,enzyme,P22309,Humans
4751,DB00695,carrier,P02768,Humans
4752,DB00695,carrier,P05543,Humans
4753,DB00695,transporter,Q4U2R8,Humans
4754,DB00695,transporter,O76082,Humans
4755,DB00695,transporter,Q8TCC7,Humans
4756,DB00695,transporter,Q92887,Humans
4757,DB00695,transporter,Q92959,Humans
4758,DB00695,transporter,Q9NSA0,Humans
4759,DB00696,target,P28221,Humans
4760,DB00696,target,P28222,Humans
4761,DB00696,target,P28223,Humans
4762,DB00696,target,P14416,Humans
4763,DB00696,target,P35348,Humans
4764,DB00696,target,P35368,Humans
4765,DB00696,target,P25100,Humans
4766,DB00696,target,P08913,Humans
4767,DB00696,target,P08908,Humans
4768,DB00696,target,P30939,Humans
4769,DB00696,target,P28335,Humans
4770,DB00696,target,P41595,Humans
4771,DB00696,target,P18825,Humans
4772,DB00696,enzyme,P08684,Humans
4773,DB00696,transporter,P08183,Humans
4774,DB00697,target,Q9Y2I1,Humans
4775,DB00697,enzyme,P05177,Humans
4776,DB00698,target,P52647,Escherichia coli (strain K12)
4777,DB00698,target,P17117,Escherichia coli (strain K12)
4778,DB00698,target,P0A7R5,Escherichia coli (strain K12)
4779,DB00698,enzyme,P16435,Humans
4780,DB00698,transporter,Q9UNQ0,Humans
4781,DB00698,transporter,O95342,Humans
4782,DB00698,transporter,P08183,Humans
4783,DB00698,transporter,Q92887,Humans
4784,DB00699,target,P35348,Humans
4785,DB00699,enzyme,P10635,Humans
4786,DB00700,target,P08235,Humans
4787,DB00700,enzyme,P08684,Humans
4788,DB00700,enzyme,P20815,Humans
4789,DB00700,enzyme,P19099,Humans
4790,DB00701,target,Q72874,Human immunodeficiency virus 1
4791,DB00701,enzyme,P08684,Humans
4792,DB00701,enzyme,P20813,Humans
4793,DB00701,enzyme,P33261,Humans
4794,DB00701,enzyme,P11712,Humans
4795,DB00701,enzyme,P10635,Humans
4796,DB00701,enzyme,P20815,Humans
4797,DB00701,transporter,P08183,Humans
4798,DB00701,transporter,P33527,Humans
4799,DB00701,transporter,Q9Y6L6,Humans
4800,DB00703,target,P00915,Humans
4801,DB00703,target,P22748,Humans
4802,DB00703,target,P00918,Humans
4803,DB00703,target,P43166,Humans
4804,DB00703,target,P07451,Humans
4805,DB00703,transporter,Q4U2R8,Humans
4806,DB00704,target,P41143,Humans
4807,DB00704,target,P35372,Humans
4808,DB00704,target,P41145,Humans
4809,DB00704,target,Q5T1J1,Humans
4810,DB00704,enzyme,P22309,Humans
4811,DB00705,target,Q72547,Human immunodeficiency virus 1
